id,bucket,asr_text
0039,recorded_impulsive+stationary_-10,लोग हवाई जाज में सो कैसे पहते हैं?
0000,recorded_impulsive+stationary_-5,had been so insistent in regard to these details that now she felt uncomfortable about staying there alone.
0001,recorded_impulsive+stationary_-5,Lady at Venice is his mistress now and was little better than I dare say. And Ludovico
0002,recorded_impulsive+stationary_-5,तुम उस द्रेस में अख्छी लखती हो
0003,recorded_impulsive+stationary_-5,इस परिस्थिती में कदोर कदम उठानी हूंगे
0004,recorded_impulsive+stationary_-5,आखिर कब करेंगे वापसी दोने का जवाब जन्वरी तक्फ़ पुछो
0005,recorded_impulsive+stationary_-5,अदिया तुडे गुर्पने प्रिदान मंत्री को श्वेद पत्र सुबः
0006,recorded_impulsive+stationary_-5,मुझे शहर का नक्षा चहीए।
0007,recorded_impulsive+stationary_-5,मुझे तुमको यो बाज समजाना नामुमकिन है।
0008,recorded_impulsive+stationary_-5,दिल्ली में दोनी रश्ट दंदे से पीट कर हत्या कारोग
0009,recorded_impulsive+stationary_-5,"case, the Council pensionary, being convinced of the necessity of peace, resolved to secure it by playing a very"
0010,recorded_impulsive+stationary_-5,"beaming good nature and they strolled towards the bar. Oh, alright."
0011,recorded_impulsive+stationary_-5,Antony has seemed frightened at first.
0012,recorded_impulsive+stationary_-5,सरव जी में बिल को जिदा भूमि का है। रिचा चद्डा।
0013,recorded_impulsive+stationary_-5,साथ दश्खग भाद दक्षन् कोरीया की राजदानी से अमरिकाने हटाएसे ना
0014,recorded_impulsive+stationary_-5,तिस मुझम में काना आफानी फे खराब हो जाता है
0015,recorded_impulsive+stationary_-5,मुजे खान्सी की दवाई चाही एं।
0016,recorded_impulsive+stationary_-5,मैं आववचल रहा है
0017,recorded_impulsive+stationary_-5,भिहार पूरे साल चलतरहा भीजेपी और जेद्यों के भीच शहमात का खेल
0018,recorded_impulsive+stationary_-5,with the support of the Army of dictatorial powers.
0019,recorded_impulsive+stationary_-5,राम रीला में राजनेती या राजनेती में राम रीला
0020,recorded_impulsive+stationary_-5,And such was his persuasive skill that he accomplished the unprecedented feat of getting this deliatory body to accept
0021,recorded_impulsive+stationary_-5,करनातक बेंक लिमिटिट में आफिसर्स के लेग पद के लेग आखेंची
0022,recorded_impulsive+stationary_-5,अद्रादा बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा तो बागवाश लगा �
0023,recorded_impulsive+stationary_-5,بہت جات چکا
0024,recorded_impulsive+stationary_-5,"The states, though much perplexed to find a successor to Martin Trump, were so far from being discouraged."
0025,recorded_impulsive+stationary_-5,and you could come here nights. I'd feel safer knowing you were under my own roof.
0026,recorded_impulsive+stationary_-5,रन्निती बनाने में जुते आरुंजेटली और लाल करीषे नदवानी
